Point ID,y,c,gammadot,J_0,J_1,J_2,J_Magnitude,p,x,y,z,Points_Magnitude,Sigma_0,Sigma_1,Sigma_2,Sigma_3,Sigma_4,Sigma_5,Sigma_6,Sigma_7,Sigma_8,Sigma_Magnitude,SigmaP_0,SigmaP_1,SigmaP_2,SigmaP_3,SigmaP_4,SigmaP_5,SigmaP_6,SigmaP_7,SigmaP_8,SigmaP_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
70,0.000126,0.190394,19.3997,-0.00000299825,2.17968E-10,0,0.00000299825,6.13286,1.50552,0.000126,0.000005,1.50552,-6.22221,0.0150802,0,0.0150802,-6.22203,0,0,0,-6.22176,10.7768,-0.000893414,0.00725636,0,0.00725636,-0.000714723,0,0,0,-0.000446707,0.0103353,0.00270735,8.34714E-10,0,0.00270735,1
71,0.0001278,0.190601,19.338,-0.00000299807,2.03881E-10,0,0.00000299807,6.13286,1.50552,0.0001278,0.000005,1.50552,-6.22221,0.0150448,0,0.0150448,-6.22203,0,0,0,-6.22176,10.7768,-0.000893385,0.00724582,0,0.00724582,-0.0007147,0,0,0,-0.000446692,0.0103205,0.00274232,8.06735E-10,0,0.00274232,1
72,0.0001296,0.190809,19.2764,-0.00000299789,1.89794E-10,0,0.00000299789,6.13286,1.50552,0.0001296,0.000005,1.50552,-6.22221,0.0150095,0,0.0150095,-6.22203,0,0,0,-6.22176,10.7768,-0.000893356,0.00723528,0,0.00723528,-0.000714676,0,0,0,-0.000446678,0.0103057,0.0027773,7.78757E-10,0,0.0027773,1
73,0.0001314,0.191017,19.2148,-0.00000299771,1.75708E-10,0,0.00000299771,6.13286,1.50552,0.0001314,0.000005,1.50552,-6.22221,0.0149741,0,0.0149741,-6.22203,0,0,0,-6.22176,10.7768,-0.000893327,0.00722473,0,0.00722473,-0.000714653,0,0,0,-0.000446664,0.0102909,0.00281227,7.50778E-10,0,0.00281227,1
74,0.0001332,0.191225,19.1531,-0.00000299753,1.61621E-10,0,0.00000299753,6.13286,1.50552,0.0001332,0.000005,1.50552,-6.22221,0.0149387,0,0.0149387,-6.22203,0,0,0,-6.22176,10.7768,-0.000893299,0.00721419,0,0.00721419,-0.00071463,0,0,0,-0.000446649,0.0102761,0.00284725,7.22799E-10,0,0.00284725,1
75,0.000135,0.191432,19.0915,-0.00000299735,1.47534E-10,0,0.00000299735,6.13286,1.50552,0.000135,0.000005,1.50552,-6.22221,0.0149033,0,0.0149033,-6.22203,0,0,0,-6.22176,10.7768,-0.00089327,0.00720365,0,0.00720365,-0.000714607,0,0,0,-0.000446635,0.0102613,0.00288222,6.94821E-10,0,0.00288222,1
76,0.0001368,0.19164,19.0299,-0.00000299716,1.33448E-10,0,0.00000299716,6.13286,1.50552,0.0001368,0.000005,1.50552,-6.22221,0.0148679,0,0.0148679,-6.22203,0,0,0,-6.22176,10.7768,-0.000893241,0.00719311,0,0.00719311,-0.000714584,0,0,0,-0.000446621,0.0102464,0.00291719,6.66842E-10,0,0.00291719,1
77,0.0001386,0.191848,18.9682,-0.00000299698,1.19361E-10,0,0.00000299698,6.13286,1.50552,0.0001386,0.000005,1.50552,-6.22221,0.0148325,0,0.0148325,-6.22203,0,0,0,-6.22176,10.7768,-0.000893213,0.00718257,0,0.00718257,-0.000714561,0,0,0,-0.000446606,0.0102316,0.00295217,6.38863E-10,0,0.00295217,1
78,0.0001404,0.192056,18.9066,-0.0000029968,1.05274E-10,0,0.0000029968,6.13286,1.50552,0.0001404,0.000005,1.50552,-6.22221,0.0147971,0,0.0147971,-6.22203,0,0,0,-6.22176,10.7768,-0.000893184,0.00717203,0,0.00717203,-0.000714538,0,0,0,-0.000446592,0.0102168,0.00298714,6.10885E-10,0,0.00298714,1
79,0.0001422,0.192263,18.845,-0.00000299662,9.11875E-11,0,0.00000299662,6.13286,1.50552,0.0001422,0.000005,1.50552,-6.22221,0.0147617,0,0.0147617,-6.22203,0,0,0,-6.22176,10.7768,-0.000893155,0.00716149,0,0.00716149,-0.000714514,0,0,0,-0.000446577,0.010202,0.00302212,5.82906E-10,0,0.00302212,1
80,0.000144,0.192471,18.7833,-0.00000299644,7.71008E-11,0,0.00000299644,6.13286,1.50552,0.000144,0.000005,1.50552,-6.22221,0.0147263,0,0.0147263,-6.22203,0,0,0,-6.22176,10.7768,-0.000893126,0.00715095,0,0.00715095,-0.000714491,0,0,0,-0.000446563,0.0101872,0.00305709,5.54927E-10,0,0.00305709,1
81,0.0001458,0.192679,18.7217,-0.00000299626,6.3014E-11,0,0.00000299626,6.13286,1.50552,0.0001458,0.000005,1.50552,-6.22221,0.0146909,0,0.0146909,-6.22203,0,0,0,-6.22176,10.7768,-0.000893098,0.00714041,0,0.00714041,-0.000714468,0,0,0,-0.000446549,0.0101724,0.00309206,5.26949E-10,0,0.00309206,1
82,0.0001476,0.192887,18.6601,-0.00000299607,4.89273E-11,0,0.00000299607,6.13286,1.50552,0.0001476,0.000005,1.50552,-6.22221,0.0146555,0,0.0146555,-6.22203,0,0,0,-6.22176,10.7768,-0.000893069,0.00712986,0,0.00712986,-0.000714445,0,0,0,-0.000446534,0.0101576,0.00312704,4.9897E-10,0,0.00312704,1
83,0.0001494,0.193094,18.5984,-0.00000299589,3.48406E-11,0,0.00000299589,6.13286,1.50552,0.0001494,0.000005,1.50552,-6.22221,0.0146201,0,0.0146201,-6.22203,0,0,0,-6.22176,10.7768,-0.00089304,0.00711932,0,0.00711932,-0.000714422,0,0,0,-0.00044652,0.0101428,0.00316201,4.70991E-10,0,0.00316201,1
84,0.0001512,0.193317,18.5374,-0.00000299554,3.0863E-11,0,0.00000299554,6.13286,1.50552,0.0001512,0.000005,1.50552,-6.22221,0.0145851,0,0.0145851,-6.22203,0,0,0,-6.22176,10.7768,-0.000893051,0.00710897,0,0.00710897,-0.00071443,0,0,0,-0.000446525,0.0101283,0.00319494,4.55188E-10,0,0.00319494,1
85,0.000153,0.193547,18.4766,-0.00000299511,3.19399E-11,0,0.00000299511,6.13286,1.50552,0.000153,0.000005,1.50552,-6.22221,0.0145503,0,0.0145503,-6.22203,0,0,0,-6.22176,10.7768,-0.000893081,0.0070987,0,0.0070987,-0.000714455,0,0,0,-0.00044654,0.0101139,0.00322686,4.45472E-10,0,0.00322686,1
86,0.0001548,0.193777,18.4158,-0.00000299468,3.30168E-11,0,0.00000299468,6.13286,1.50552,0.0001548,0.000005,1.50552,-6.22221,0.0145155,0,0.0145155,-6.22203,0,0,0,-6.22176,10.7768,-0.000893111,0.00708844,0,0.00708844,-0.000714479,0,0,0,-0.000446555,0.0100995,0.00325877,4.35757E-10,0,0.00325877,1
87,0.0001566,0.194008,18.355,-0.00000299425,3.40938E-11,0,0.00000299425,6.13286,1.50552,0.0001566,0.000005,1.50552,-6.22221,0.0144808,0,0.0144808,-6.22203,0,0,0,-6.22176,10.7768,-0.000893141,0.00707818,0,0.00707818,-0.000714503,0,0,0,-0.00044657,0.0100851,0.00329068,4.26041E-10,0,0.00329068,1
88,0.0001584,0.194238,18.2942,-0.00000299382,3.51707E-11,0,0.00000299382,6.13286,1.50552,0.0001584,0.000005,1.50552,-6.22221,0.014446,0,0.014446,-6.22203,0,0,0,-6.22176,10.7768,-0.000893171,0.00706791,0,0.00706791,-0.000714527,0,0,0,-0.000446585,0.0100707,0.00332259,4.16326E-10,0,0.00332259,1
89,0.0001602,0.194468,18.2334,-0.00000299339,3.62477E-11,0,0.00000299339,6.13286,1.50552,0.0001602,0.000005,1.50552,-6.22221,0.0144112,0,0.0144112,-6.22203,0,0,0,-6.22176,10.7768,-0.000893201,0.00705765,0,0.00705765,-0.000714552,0,0,0,-0.0004466,0.0100563,0.0033545,4.0661E-10,0,0.0033545,1
90,0.000162,0.194698,18.1726,-0.00000299295,3.73246E-11,0,0.00000299295,6.13286,1.50552,0.000162,0.000005,1.50552,-6.22221,0.0143764,0,0.0143764,-6.22203,0,0,0,-6.22176,10.7768,-0.000893231,0.00704738,0,0.00704738,-0.000714576,0,0,0,-0.000446616,0.0100419,0.00338641,3.96895E-10,0,0.00338641,1
91,0.0001638,0.194928,18.1118,-0.00000299252,3.84016E-11,0,0.00000299252,6.13286,1.50552,0.0001638,0.000005,1.50552,-6.22221,0.0143416,0,0.0143416,-6.22203,0,0,0,-6.22176,10.7768,-0.000893261,0.00703712,0,0.00703712,-0.0007146,0,0,0,-0.000446631,0.0100275,0.00341832,3.87179E-10,0,0.00341832,1
92,0.0001656,0.195159,18.0511,-0.00000299209,3.94785E-11,0,0.00000299209,6.13286,1.50552,0.0001656,0.000005,1.50552,-6.22221,0.0143069,0,0.0143069,-6.22203,0,0,0,-6.22176,10.7768,-0.000893291,0.00702686,0,0.00702686,-0.000714625,0,0,0,-0.000446646,0.0100131,0.00345023,3.77464E-10,0,0.00345023,1
93,0.0001674,0.195389,17.9903,-0.00000299166,4.05554E-11,0,0.00000299166,6.13286,1.50552,0.0001674,0.000005,1.50552,-6.22221,0.0142721,0,0.0142721,-6.22203,0,0,0,-6.22176,10.7768,-0.000893321,0.00701659,0,0.00701659,-0.000714649,0,0,0,-0.000446661,0.00999867,0.00348215,3.67748E-10,0,0.00348215,1
94,0.0001692,0.195619,17.9295,-0.00000299123,4.16324E-11,0,0.00000299123,6.13286,1.50552,0.0001692,0.000005,1.50552,-6.22221,0.0142373,0,0.0142373,-6.22203,0,0,0,-6.22176,10.7768,-0.000893351,0.00700633,0,0.00700633,-0.000714673,0,0,0,-0.000446676,0.00998427,0.00351406,3.58033E-10,0,0.00351406,1
95,0.000171,0.195849,17.8687,-0.00000299079,4.27093E-11,0,0.00000299079,6.13286,1.50552,0.000171,0.000005,1.50552,-6.22221,0.0142025,0,0.0142025,-6.22203,0,0,0,-6.22176,10.7768,-0.000893381,0.00699606,0,0.00699606,-0.000714697,0,0,0,-0.000446691,0.00996987,0.00354597,3.48317E-10,0,0.00354597,1
96,0.0001728,0.196079,17.8079,-0.00000299036,4.37863E-11,0,0.00000299036,6.13286,1.50552,0.0001728,0.000005,1.50552,-6.22221,0.0141677,0,0.0141677,-6.22203,0,0,0,-6.22176,10.7768,-0.000893411,0.0069858,0,0.0069858,-0.000714722,0,0,0,-0.000446706,0.00995547,0.00357788,3.38602E-10,0,0.00357788,1
97,0.0001746,0.19631,17.7471,-0.00000298993,4.48632E-11,0,0.00000298993,6.13286,1.50552,0.0001746,0.000005,1.50552,-6.22221,0.014133,0,0.014133,-6.22203,0,0,0,-6.22176,10.7768,-0.000893441,0.00697554,0,0.00697554,-0.000714746,0,0,0,-0.000446721,0.00994107,0.00360979,3.28886E-10,0,0.00360979,1
98,0.0001764,0.19654,17.6863,-0.0000029895,4.59401E-11,0,0.0000029895,6.13286,1.50552,0.0001764,0.000005,1.50552,-6.22221,0.0140982,0,0.0140982,-6.22203,0,0,0,-6.22176,10.7768,-0.000893472,0.00696527,0,0.00696527,-0.00071477,0,0,0,-0.000446736,0.00992667,0.0036417,3.19171E-10,0,0.0036417,1
99,0.0001782,0.19677,17.6256,-0.00000298907,4.70171E-11,0,0.00000298907,6.13286,1.50552,0.0001782,0.000005,1.50552,-6.22221,0.0140634,0,0.0140634,-6.22203,0,0,0,-6.22176,10.7768,-0.000893502,0.00695501,0,0.00695501,-0.000714794,0,0,0,-0.000446751,0.00991227,0.00367361,3.09455E-10,0,0.00367361,1
100,0.00018,0.197,17.5648,-0.00000298864,4.8094E-11,0,0.00000298864,6.13286,1.50552,0.00018,0.000005,1.50552,-6.22221,0.0140286,0,0.0140286,-6.22203,0,0,0,-6.22176,10.7768,-0.000893532,0.00694475,0,0.00694475,-0.000714819,0,0,0,-0.000446766,0.00989788,0.00370553,2.9974E-10,0,0.00370553,1
101,0.0001818,0.19723,17.504,-0.0000029882,4.9171E-11,0,0.0000029882,6.13286,1.50552,0.0001818,0.000005,1.50552,-6.22221,0.0139938,0,0.0139938,-6.22203,0,0,0,-6.22176,10.7768,-0.000893562,0.00693448,0,0.00693448,-0.000714843,0,0,0,-0.000446781,0.00988348,0.00373744,2.90024E-10,0,0.00373744,1
102,0.0001836,0.197461,17.4432,-0.00000298777,5.02479E-11,0,0.00000298777,6.13286,1.50552,0.0001836,0.000005,1.50552,-6.22221,0.0139591,0,0.0139591,-6.22203,0,0,0,-6.22176,10.7768,-0.000893592,0.00692422,0,0.00692422,-0.000714867,0,0,0,-0.000446796,0.00986908,0.00376935,2.80309E-10,0,0.00376935,1
103,0.0001854,0.197691,17.3824,-0.00000298734,5.13249E-11,0,0.00000298734,6.13286,1.50552,0.0001854,0.000005,1.50552,-6.22221,0.0139243,0,0.0139243,-6.22203,0,0,0,-6.22176,10.7768,-0.000893622,0.00691395,0,0.00691395,-0.000714891,0,0,0,-0.000446811,0.00985468,0.00380126,2.70593E-10,0,0.00380126,1
104,0.0001872,0.197921,17.3216,-0.00000298691,5.24018E-11,0,0.00000298691,6.13286,1.50552,0.0001872,0.000005,1.50552,-6.22221,0.0138895,0,0.0138895,-6.22203,0,0,0,-6.22176,10.7768,-0.000893652,0.00690369,0,0.00690369,-0.000714916,0,0,0,-0.000446826,0.00984029,0.00383317,2.60878E-10,0,0.00383317,1
105,0.000189,0.198151,17.2608,-0.00000298648,5.34788E-11,0,0.00000298648,6.13286,1.50552,0.000189,0.000005,1.50552,-6.22221,0.0138547,0,0.0138547,-6.22203,0,0,0,-6.22176,10.7768,-0.000893682,0.00689343,0,0.00689343,-0.00071494,0,0,0,-0.000446841,0.00982589,0.00386508,2.51162E-10,0,0.00386508,1
106,0.0001908,0.198381,17.2001,-0.00000298604,5.45557E-11,0,0.00000298604,6.13286,1.50552,0.0001908,0.000005,1.50552,-6.22221,0.0138199,0,0.0138199,-6.22203,0,0,0,-6.22176,10.7768,-0.000893712,0.00688316,0,0.00688316,-0.000714964,0,0,0,-0.000446856,0.00981149,0.00389699,2.41447E-10,0,0.00389699,1
107,0.0001926,0.198612,17.1393,-0.00000298561,5.56326E-11,0,0.00000298561,6.13286,1.50552,0.0001926,0.000005,1.50552,-6.22221,0.0137852,0,0.0137852,-6.22203,0,0,0,-6.22176,10.7768,-0.000893742,0.0068729,0,0.0068729,-0.000714988,0,0,0,-0.000446871,0.0097971,0.0039289,2.31731E-10,0,0.0039289,1
108,0.0001944,0.198842,17.0785,-0.00000298518,5.67096E-11,0,0.00000298518,6.13286,1.50552,0.0001944,0.000005,1.50552,-6.22221,0.0137504,0,0.0137504,-6.22203,0,0,0,-6.22176,10.7768,-0.000893772,0.00686263,0,0.00686263,-0.000715013,0,0,0,-0.000446886,0.0097827,0.00396082,2.22016E-10,0,0.00396082,1
109,0.0001962,0.199072,17.0177,-0.00000298475,5.77865E-11,0,0.00000298475,6.13286,1.50552,0.0001962,0.000005,1.50552,-6.22221,0.0137156,0,0.0137156,-6.22203,0,0,0,-6.22176,10.7768,-0.000893802,0.00685237,0,0.00685237,-0.000715037,0,0,0,-0.000446901,0.00976831,0.00399273,2.123E-10,0,0.00399273,1
110,0.000198,0.199302,16.9569,-0.00000298432,5.88635E-11,0,0.00000298432,6.13286,1.50552,0.000198,0.000005,1.50552,-6.22221,0.0136808,0,0.0136808,-6.22203,0,0,0,-6.22176,10.7768,-0.000893832,0.00684211,0,0.00684211,-0.000715061,0,0,0,-0.000446916,0.00975391,0.00402464,2.02585E-10,0,0.00402464,1
111,0.0001998,0.199532,16.8961,-0.00000298389,5.99404E-11,0,0.00000298389,6.13286,1.50552,0.0001998,0.000005,1.50552,-6.22221,0.013646,0,0.013646,-6.22203,0,0,0,-6.22176,10.7768,-0.000893862,0.00683184,0,0.00683184,-0.000715086,0,0,0,-0.000446931,0.00973952,0.00405655,1.92869E-10,0,0.00405655,1
112,0.0002016,0.199783,16.8362,-0.00000298353,6.49194E-11,0,0.00000298353,6.13286,1.50552,0.0002016,0.000005,1.50552,-6.22221,0.0136107,0,0.0136107,-6.22203,0,0,0,-6.22176,10.7768,-0.000893838,0.00682069,0,0.00682069,-0.000715066,0,0,0,-0.000446919,0.00972387,0.00408578,1.81265E-10,0,0.00408578,1
113,0.0002034,0.200036,16.7763,-0.00000298318,7.03862E-11,0,0.00000298318,6.13286,1.50552,0.0002034,0.000005,1.50552,-6.22221,0.0135753,0,0.0135753,-6.22203,0,0,0,-6.22176,10.7768,-0.000893806,0.00680943,0,0.00680943,-0.000715041,0,0,0,-0.000446903,0.00970806,0.00411467,1.69425E-10,0,0.00411467,1
114,0.0002052,0.200289,16.7165,-0.00000298283,7.5853E-11,0,0.00000298283,6.13286,1.50552,0.0002052,0.000005,1.50552,-6.22221,0.0135399,0,0.0135399,-6.22203,0,0,0,-6.22176,10.7768,-0.000893775,0.00679816,0,0.00679816,-0.000715016,0,0,0,-0.000446887,0.00969226,0.00414356,1.57585E-10,0,0.00414356,1
115,0.000207,0.200542,16.6566,-0.00000298248,8.13198E-11,0,0.00000298248,6.13286,1.50552,0.000207,0.000005,1.50552,-6.22221,0.0135045,0,0.0135045,-6.22203,0,0,0,-6.22176,10.7768,-0.000893743,0.0067869,0,0.0067869,-0.000714991,0,0,0,-0.000446872,0.00967645,0.00417246,1.45745E-10,0,0.00417246,1
116,0.0002088,0.200795,16.5968,-0.00000298213,8.67865E-11,0,0.00000298213,6.13286,1.50552,0.0002088,0.000005,1.50552,-6.22221,0.0134691,0,0.0134691,-6.22203,0,0,0,-6.22176,10.7768,-0.000893712,0.00677564,0,0.00677564,-0.000714965,0,0,0,-0.000446856,0.00966065,0.00420135,1.33905E-10,0,0.00420135,1
117,0.0002106,0.201049,16.5369,-0.00000298178,9.22534E-11,0,0.00000298178,6.13286,1.50552,0.0002106,0.000005,1.50552,-6.22221,0.0134337,0,0.0134337,-6.22203,0,0,0,-6.22176,10.7768,-0.00089368,0.00676438,0,0.00676438,-0.00071494,0,0,0,-0.00044684,0.00964484,0.00423024,1.22065E-10,0,0.00423024,1
118,0.0002124,0.201302,16.477,-0.00000298143,9.77201E-11,0,0.00000298143,6.13286,1.50552,0.0002124,0.000005,1.50552,-6.22221,0.0133983,0,0.0133983,-6.22203,0,0,0,-6.22176,10.7768,-0.000893649,0.00675311,0,0.00675311,-0.000714915,0,0,0,-0.000446824,0.00962904,0.00425914,1.10225E-10,0,0.00425914,1
119,0.0002142,0.201555,16.4172,-0.00000298108,1.03187E-10,0,0.00000298108,6.13286,1.50552,0.0002142,0.000005,1.50552,-6.22221,0.0133629,0,0.0133629,-6.22203,0,0,0,-6.22176,10.7768,-0.000893617,0.00674185,0,0.00674185,-0.00071489,0,0,0,-0.000446809,0.00961324,0.00428803,9.83852E-11,0,0.00428803,1
120,0.000216,0.201808,16.3573,-0.00000298073,1.08654E-10,0,0.00000298073,6.13286,1.50552,0.000216,0.000005,1.50552,-6.22221,0.0133275,0,0.0133275,-6.22203,0,0,0,-6.22176,10.7768,-0.000893585,0.00673059,0,0.00673059,-0.000714865,0,0,0,-0.000446793,0.00959743,0.00431692,8.65452E-11,0,0.00431692,1
121,0.0002178,0.202061,16.2975,-0.00000298038,1.1412E-10,0,0.00000298038,6.13286,1.50552,0.0002178,0.000005,1.50552,-6.22221,0.0132921,0,0.0132921,-6.22203,0,0,0,-6.22176,10.7768,-0.000893554,0.00671932,0,0.00671932,-0.00071484,0,0,0,-0.000446777,0.00958163,0.00434581,7.47052E-11,0,0.00434581,1
122,0.0002196,0.202314,16.2376,-0.00000298003,1.19587E-10,0,0.00000298003,6.13286,1.50552,0.0002196,0.000005,1.50552,-6.22221,0.0132567,0,0.0132567,-6.22203,0,0,0,-6.22176,10.7768,-0.000893522,0.00670806,0,0.00670806,-0.000714815,0,0,0,-0.000446761,0.00956583,0.00437471,6.28651E-11,0,0.00437471,1
123,0.0002214,0.202567,16.1778,-0.00000297968,1.25054E-10,0,0.00000297968,6.13286,1.50552,0.0002214,0.000005,1.50552,-6.22221,0.0132213,0,0.0132213,-6.22203,0,0,0,-6.22176,10.7768,-0.000893491,0.0066968,0,0.0066968,-0.00071479,0,0,0,-0.000446746,0.00955003,0.0044036,5.10251E-11,0,0.0044036,1
124,0.0002232,0.20282,16.1179,-0.00000297933,1.30521E-10,0,0.00000297933,6.13286,1.50552,0.0002232,0.000005,1.50552,-6.22221,0.0131859,0,0.0131859,-6.22203,0,0,0,-6.22176,10.7768,-0.000893459,0.00668553,0,0.00668553,-0.000714764,0,0,0,-0.00044673,0.00953423,0.00443249,3.91851E-11,0,0.00443249,1
125,0.000225,0.203073,16.0581,-0.00000297898,1.35988E-10,0,0.00000297898,6.13286,1.50552,0.000225,0.000005,1.50552,-6.22221,0.0131505,0,0.0131505,-6.22203,0,0,0,-6.22176,10.7768,-0.000893428,0.00667427,0,0.00667427,-0.000714739,0,0,0,-0.000446714,0.00951842,0.00446138,2.73451E-11,0,0.00446138,1
126,0.0002268,0.203326,15.9982,-0.00000297863,1.41454E-10,0,0.00000297863,6.13286,1.50552,0.0002268,0.000005,1.50552,-6.22221,0.0131151,0,0.0131151,-6.22203,0,0,0,-6.22176,10.7768,-0.000893396,0.00666301,0,0.00666301,-0.000714714,0,0,0,-0.000446698,0.00950262,0.00449028,1.5505E-11,0,0.00449028,1
127,0.0002286,0.20358,15.9384,-0.00000297828,1.46921E-10,0,0.00000297828,6.13286,1.50552,0.0002286,0.000005,1.50552,-6.22221,0.0130797,0,0.0130797,-6.22203,0,0,0,-6.22176,10.7768,-0.000893365,0.00665175,0,0.00665175,-0.000714689,0,0,0,-0.000446682,0.00948682,0.00451917,3.66502E-12,0,0.00451917,1
128,0.0002304,0.203833,15.8785,-0.00000297793,1.52388E-10,0,0.00000297793,6.13286,1.50552,0.0002304,0.000005,1.50552,-6.22221,0.0130443,0,0.0130443,-6.22203,0,0,0,-6.22176,10.7768,-0.000893333,0.00664048,0,0.00664048,-0.000714664,0,0,0,-0.000446667,0.00947102,0.00454806,-8.17501E-12,0,0.00454806,1
129,0.0002322,0.204086,15.8186,-0.00000297758,1.57855E-10,0,0.00000297758,6.13286,1.50552,0.0002322,0.000005,1.50552,-6.22221,0.0130089,0,0.0130089,-6.22203,0,0,0,-6.22176,10.7768,-0.000893302,0.00662922,0,0.00662922,-0.000714639,0,0,0,-0.000446651,0.00945523,0.00457696,-2.0015E-11,0,0.00457696,1
130,0.000234,0.204339,15.7588,-0.00000297723,1.63321E-10,0,0.00000297723,6.13286,1.50552,0.000234,0.000005,1.50552,-6.22221,0.0129735,0,0.0129735,-6.22203,0,0,0,-6.22176,10.7768,-0.00089327,0.00661796,0,0.00661796,-0.000714614,0,0,0,-0.000446635,0.00943943,0.00460585,-3.18551E-11,0,0.00460585,1
131,0.0002358,0.204592,15.6989,-0.00000297688,1.68788E-10,0,0.00000297688,6.13286,1.50552,0.0002358,0.000005,1.50552,-6.22221,0.0129381,0,0.0129381,-6.22203,0,0,0,-6.22176,10.7768,-0.000893239,0.00660669,0,0.00660669,-0.000714589,0,0,0,-0.000446619,0.00942363,0.00463474,-4.36951E-11,0,0.00463474,1
132,0.0002376,0.204845,15.6391,-0.00000297653,1.74255E-10,0,0.00000297653,6.13286,1.50552,0.0002376,0.000005,1.50552,-6.22221,0.0129027,0,0.0129027,-6.22203,0,0,0,-6.22176,10.7768,-0.000893207,0.00659543,0,0.00659543,-0.000714564,0,0,0,-0.000446604,0.00940783,0.00466364,-5.55351E-11,0,0.00466364,1
133,0.0002394,0.205098,15.5792,-0.00000297618,1.79722E-10,0,0.00000297618,6.13286,1.50552,0.0002394,0.000005,1.50552,-6.22221,0.0128673,0,0.0128673,-6.22203,0,0,0,-6.22176,10.7768,-0.000893175,0.00658417,0,0.00658417,-0.000714538,0,0,0,-0.000446588,0.00939203,0.00469253,-6.73751E-11,0,0.00469253,1
134,0.0002412,0.205351,15.5194,-0.00000297583,1.85189E-10,0,0.00000297583,6.13286,1.50552,0.0002412,0.000005,1.50552,-6.22221,0.0128319,0,0.0128319,-6.22203,0,0,0,-6.22176,10.7768,-0.000893144,0.0065729,0,0.0065729,-0.000714513,0,0,0,-0.000446572,0.00937624,0.00472142,-7.92152E-11,0,0.00472142,1
135,0.000243,0.205604,15.4595,-0.00000297548,1.90655E-10,0,0.00000297548,6.13286,1.50552,0.000243,0.000005,1.50552,-6.22221,0.0127965,0,0.0127965,-6.22203,0,0,0,-6.22176,10.7768,-0.000893112,0.00656164,0,0.00656164,-0.000714488,0,0,0,-0.000446556,0.00936044,0.00475031,-9.10553E-11,0,0.00475031,1
136,0.0002448,0.205858,15.3997,-0.00000297513,1.96122E-10,0,0.00000297513,6.13286,1.50552,0.0002448,0.000005,1.50552,-6.22221,0.012761,0,0.012761,-6.22203,0,0,0,-6.22176,10.7768,-0.000893081,0.00655038,0,0.00655038,-0.000714463,0,0,0,-0.000446541,0.00934464,0.00477921,-1.02895E-10,0,0.00477921,1
137,0.0002466,0.206111,15.3398,-0.00000297478,2.01589E-10,0,0.00000297478,6.13286,1.50552,0.0002466,0.000005,1.50552,-6.22221,0.0127256,0,0.0127256,-6.22203,0,0,0,-6.22176,10.7768,-0.000893049,0.00653911,0,0.00653911,-0.000714438,0,0,0,-0.000446525,0.00932885,0.0048081,-1.14735E-10,0,0.0048081,1
138,0.0002484,0.206364,15.28,-0.00000297443,2.07056E-10,0,0.00000297443,6.13286,1.50552,0.0002484,0.000005,1.50552,-6.22221,0.0126902,0,0.0126902,-6.22203,0,0,0,-6.22176,10.7768,-0.000893018,0.00652785,0,0.00652785,-0.000714413,0,0,0,-0.000446509,0.00931305,0.00483699,-1.26575E-10,0,0.00483699,1
139,0.0002502,0.20662,15.2202,-0.00000297403,2.1254E-10,0,0.00000297403,6.13286,1.50552,0.0002502,0.000005,1.50552,-6.22221,0.0126549,0,0.0126549,-6.22203,0,0,0,-6.22176,10.7768,-0.000892993,0.00651661,0,0.00651661,-0.000714393,0,0,0,-0.000446497,0.00929729,0.00486556,-1.3695E-10,0,0.00486556,1
140,0.000252,0.206905,15.1614,-0.00000297322,2.1816E-10,0,0.00000297322,6.13286,1.50552,0.000252,0.000005,1.50552,-6.22221,0.0126201,0,0.0126201,-6.22203,0,0,0,-6.22176,10.7768,-0.000893025,0.00650554,0,0.00650554,-0.000714419,0,0,0,-0.000446512,0.00928177,0.00489148,-1.35602E-10,0,0.00489148,1
141,0.0002538,0.207189,15.1026,-0.00000297241,2.23781E-10,0,0.00000297241,6.13286,1.50552,0.0002538,0.000005,1.50552,-6.22221,0.0125853,0,0.0125853,-6.22203,0,0,0,-6.22176,10.7768,-0.000893056,0.00649446,0,0.00649446,-0.000714444,0,0,0,-0.000446528,0.00926625,0.0049174,-1.34254E-10,0,0.0049174,1
142,0.0002556,0.207473,15.0438,-0.0000029716,2.29401E-10,0,0.0000029716,6.13286,1.50552,0.0002556,0.000005,1.50552,-6.22221,0.0125505,0,0.0125505,-6.22203,0,0,0,-6.22176,10.7768,-0.000893087,0.00648339,0,0.00648339,-0.000714469,0,0,0,-0.000446544,0.00925074,0.00494333,-1.32906E-10,0,0.00494333,1
143,0.0002574,0.207757,14.985,-0.00000297079,2.35022E-10,0,0.00000297079,6.13286,1.50552,0.0002574,0.000005,1.50552,-6.22221,0.0125158,0,0.0125158,-6.22203,0,0,0,-6.22176,10.7768,-0.000893119,0.00647232,0,0.00647232,-0.000714494,0,0,0,-0.00044656,0.00923522,0.00496925,-1.31557E-10,0,0.00496925,1
144,0.0002592,0.208041,14.9262,-0.00000296998,2.40642E-10,0,0.00000296998,6.13286,1.50552,0.0002592,0.000005,1.50552,-6.22221,0.012481,0,0.012481,-6.22203,0,0,0,-6.22176,10.7768,-0.00089315,0.00646124,0,0.00646124,-0.000714519,0,0,0,-0.000446575,0.00921971,0.00499518,-1.30209E-10,0,0.00499518,1
